Timeout (ms),Bio IK,Exploitative Fusion IK,Exploitative Iterative Fusion IK,Fusion IK,Iterative Fusion IK,Minimal Fusion IK,Minimal Network,Network
953,2.1912677476933453,2.1178221712655994,2.0635054086029743,2.1583002499098685,1.9063052956373872,2.1875479307283436,,
954,2.1909326909879216,2.117780590786418,2.0634170706369055,2.158200851060008,1.9061860050893054,2.18745333722141,,
955,2.1909326909879216,2.1175202890807343,2.063346930501899,2.158097799680495,1.9060453150460075,2.187226835986642,,
956,2.190461937255115,2.1166633192729374,2.063085280347963,2.1578702154005427,1.9058682809088205,2.1869763062430247,,
957,2.190085500018234,2.1164630328180545,2.062777132104657,2.157808412425954,1.905654679894318,2.186896998893351,,
958,2.189839078129228,2.116117740035778,2.0623289679893424,2.1573316279349615,1.9053987088402777,2.1867399183676977,,
959,2.189700687967665,2.116045454080693,2.06179253974586,2.1571017809865167,1.9049966341175926,2.1864198996657547,,
960,2.1895980331573806,2.115993369696484,2.06135025050069,2.157073999982348,1.9045383097670376,2.1862763420610527,,
961,2.189512995185855,2.1155641050306695,2.0611921386181717,2.156894512244558,1.9036497161795327,2.1861415232836836,,
962,2.1892711093160298,2.1153394271717856,2.0607517905642156,2.1568046042471933,1.9033466580360858,2.185952331701385,,
963,2.1891473423195555,2.1149052520616114,2.0606197449625667,2.1563902915261637,1.9029525173532744,2.1857283134390464,,
964,2.188825074606427,2.114629611731591,2.0600779368585442,2.1562606633058166,1.9027087584398035,2.185505177552812,,
965,2.1887203322226547,2.114435584315717,2.0599503456955923,2.15618168336123,1.9024249609497679,2.1850610136380326,,
966,2.1885016138681865,2.1143860932021425,2.0593910981105843,2.1560754722891273,1.9023377730585918,2.1846573189897556,,
967,2.1882025965065264,2.114296791904246,2.059092490086206,2.155641153491083,1.902058158515297,2.184468265913408,,
968,2.1880741538462947,2.1141849561706234,2.058691308978763,2.1556128658469587,1.9018878869479021,2.184408282565136,,
969,2.1878202112139906,2.1140102054412284,2.0584936437603205,2.1554363519095627,1.9016948017313502,2.1840847575789977,,
970,2.187033748367532,2.113496550734053,2.0579912289500224,2.155172642855726,1.901390074067897,2.1840605910198554,,
971,2.1866939712283746,2.113447754273626,2.0578123910070762,2.1550596531501527,1.9011769277422736,2.183882487867449,,
972,2.1865997457383575,2.113282623353508,2.0576150985733084,2.154985656364887,1.9007590814221582,2.183746712724851,,
973,2.186432017077997,2.1131378912764403,2.0568045325768383,2.15475989391267,1.9003145800259007,2.183685221374824,,
974,2.1863149542560456,2.113056906168925,2.056589130215225,2.154388011567992,1.899987804649067,2.1834843326619144,,
975,2.186104695832521,2.112926238069507,2.0562801928823142,2.1541573403810883,1.8997920525786398,2.182841801038923,,
976,2.1860351892576784,2.1124345196787293,2.0561715109811125,2.1540846511426013,1.8995966563914704,2.1828154876664314,,
977,2.1857624386162056,2.112351076367616,2.0560943713827173,2.1539583491720142,1.8994475802629134,2.1825411128391914,,
978,2.1854274296961713,2.1121494192279626,2.0558480908940275,2.153850395091105,1.8989754843514146,2.1824808402953946,,
979,2.1853159822133206,2.1120576608540804,2.0557398811095564,2.1536724099690687,1.8986815557909296,2.1824479762220887,,
980,2.1853101113918867,2.1118228578511884,2.05549916946671,2.1536479520963385,1.8985978981413643,2.182195929103804,,
981,2.185143125764213,2.111677378704403,2.0552307308747064,2.1535513874599177,1.897964188666124,2.1817759759490096,,
982,2.185008922017767,2.1116145036137035,2.0548978277198384,2.153339493599064,1.8977054142084049,2.181520227811153,,
983,2.184905675141136,2.1113338646974547,2.054779802800515,2.1532187840831796,1.897097347695187,2.181163296941957,,
984,2.184779215076188,2.1111625507908576,2.0545911449794607,2.152976220943909,1.8968522243366555,2.1805907249902803,,
985,2.1847316143122635,2.110853203501354,2.05454450497411,2.1527720863706903,1.896316017370708,2.1803683071140165,,
986,2.184420982654799,2.110795354564883,2.0544347660605062,2.152493892371744,1.8960533587945072,2.1802263682097114,,
987,2.1842364947824535,2.110544538763627,2.054045569698414,2.152422364468611,1.8958060903669416,2.18016438092991,,
988,2.1840497624841424,2.1100111241871713,2.053416492610848,2.152227802966617,1.895213229550593,2.1798462804403176,,
989,2.18400108476928,2.1097310138748586,2.053024027330143,2.152072617798395,1.8950431400178869,2.179735407448355,,
990,2.1838619129550536,2.109620051352866,2.052656282437957,2.1517248752344305,1.8947154723529174,2.1795296405198235,,
991,2.1836128132465302,2.1093804882640703,2.0524336860485684,2.151510488633557,1.8946817657861255,2.1792300891402565,,
992,2.1835263704946017,2.1092573730826736,2.0522178128072044,2.151335045239097,1.8945634202292472,2.179106957593389,,
993,2.1831744012505347,2.1091897059985256,2.0520351139049495,2.1511899983810956,1.8943819102050052,2.179106957593389,,
994,2.182845391537305,2.1089926472954637,2.051953050985317,2.1510198716354267,1.8942330199651551,2.1787014143832137,,
995,2.182679407813575,2.108028635389979,2.0518480978159714,2.150951782645644,1.8941745671461976,2.1785350272861987,,
996,2.182213224036134,2.1079252022078503,2.051458962478856,2.1506532138187824,1.8940423692438664,2.178357472811142,,
997,2.182047770544444,2.1076946984694374,2.051179427407656,2.1506532138187824,1.893896662456511,2.1780248479961117,,
998,2.1815028754762524,2.1074247047189822,2.050987155130019,2.150405553627532,1.8937772596353781,2.1777342447335517,,
999,2.1812950126005375,2.107301955307577,2.050916821998739,2.150037311339396,1.8936450032393422,2.1775234264100765,,
1000,2.179943702555431,2.1071602804964877,2.050601622062529,2.1496410407098177,1.8933865470041722,2.1771540164217855,,
