I1,I2,I3,I4,I5,I6,O1,O2,O3,O4,O5,O6
0.6493607,0.5813102,0.788282,0.8386986,0.3046402,0.1006156,0.8391913,0.8620961,0.415269,0.5886194,0.9806147,0.5549474
0.416897,0.5584632,0.4031637,0.0557047,0.4578489,0.5171451,0.3489537,0.6419758,0.07972731,0.3771116,0.6012108,0.2961602
0.4460565,0.5681496,0.6123582,0.002818173,0.7240958,0.4803451,0.6794985,0.5775732,0.07096583,0.6837904,0.5052473,0.5745358
0.4003347,0.843956,0.3307366,0.8636491,0.2064333,0.1459816,0.3115003,0.8763284,0.9896447,0.6926193,0.1479756,0.5639967
0.3292047,0.7562151,0.2924426,0.7872214,0.6930928,0.4005716,0.3620951,0.4659112,0.3594479,0.6452049,0.5363261,0.4949506
0.4280457,0.5978067,0.5188932,0.1353181,0.04854508,0.9578418,0.4969352,0.8473377,0.0343801,0.2619469,0.9437189,0.3018759
0.6041027,0.7507223,0.5654365,0.9947504,0.4359932,0.07933743,0.9083353,0.1115525,0.146924,0.7945757,0.1376207,0.2647661
0.5182806,0.5645972,0.5938931,0.9381626,0.6587099,0.692947,0.8311361,0.9044091,0.02932206,0.6068015,0.9922847,0.2988836
0.6328988,0.7932189,0.4556784,0.09105544,0.760471,0.2322247,0.5129347,0.3021868,0.9807836,0.6598647,0.9537311,0.6050639
0.8680099,0.6789808,0.6132789,0.9119935,0.4564994,0.3630296,0.9471108,0.9001508,0.6806415,0.555344,0.2755331,0.4972756
0.5500666,0.7842403,0.5575866,0.9897268,0.3945301,0.03237244,0.8657048,0.003335582,0.1814213,0.5027179,0.8241026,0.5141909
0.693103,0.833328,0.6731244,0.8754833,0.5028968,0.899382,0.9003824,0.5594125,0.5108019,0.5901088,0.9541653,0.5223463
0.5163238,0.9520807,0.495727,0.02292265,0.2887577,0.00283662,0.04942833,0.4131008,0.7863957,0.7910756,0.5853584,0.6268291
0.615029,0.9015675,0.3661477,0.8881749,0.01336388,0.9004177,0.1383345,0.3670187,0.5000337,0.2993949,0.4855179,0.3376323
0.5047944,0.9338179,0.3986804,0.986279,0.3303522,0.01173496,0.2407227,0.3261831,0.5318024,0.495573,0.7295294,0.2977797
0.6306394,0.823063,0.6300962,0.9700986,0.4166363,0.1572568,0.3714059,0.2343216,0.9009843,0.7069783,0.5471213,0.6018301
0.4585592,0.9324726,0.5349684,0.9799604,0.8361999,0.9224126,0.5665039,0.2582273,0.5278763,0.4378565,0.7406677,0.423368
0.6999682,0.8625132,0.430834,0.06300332,0.8994969,0.7436507,0.0754468,0.4381143,0.5065404,0.3762303,0.1649292,0.3623862
0.4110622,0.713654,0.3822294,0.982933,0.8423834,0.3131022,0.3538557,0.1444453,0.1616665,0.4867988,0.447298,0.5208971
0.3867237,0.7954472,0.5067855,0.05857607,0.1461377,0.05171369,0.4881014,0.1509426,0.2234853,0.4548635,0.9741471,0.5731325
0.3085983,0.8476182,0.394886,0.07114615,0.9002948,0.2013811,0.4197603,0.379492,0.4262249,0.542349,0.4915275,0.4279419
0.4185302,0.6610573,0.6251518,0.1305531,0.3118421,0.4175645,0.6561644,0.2108297,0.1054056,0.6175556,0.4830475,0.3082319
0.6155276,0.5063673,0.7624515,0.1024201,0.1685016,0.5178546,0.8206974,0.9244351,0.4274409,0.4728829,0.1788388,0.595504
0.4872366,0.8690827,0.5877182,0.8358011,0.9851565,0.7668814,0.1726768,0.0771345,0.5730699,0.6964561,0.9492438,0.4098961
0.7845274,0.7674039,0.60237,0.8954883,0.1770941,0.2144595,0.9613821,0.9669184,0.8847755,0.6146434,0.9887374,0.3651662
0.2408192,0.5365365,0.3698882,0.07583918,0.8840057,0.4104424,0.4358762,0.8217636,0.3423562,0.6399151,0.6638809,0.3886633
0.7408329,0.63406,0.6913006,0.8949856,0.7491488,0.7892509,0.9057649,0.7081748,0.3468281,0.2818125,0.1323572,0.4045703
0.3371408,0.5129938,0.4364468,0.9944321,0.941088,0.5354592,0.4397975,0.7999952,0.1848977,0.2964363,0.5109372,0.6684175
0.6931798,0.5557945,0.5547176,0.9413261,0.2774829,0.4281141,0.963376,0.6760736,0.1653485,0.5527756,0.6575999,0.5554392
0.5734292,0.8456749,0.3999218,0.8668976,0.4011158,0.2393688,0.6908141,0.02287051,0.5688708,0.6212216,0.0432044,0.5841675
0.681014,0.843748,0.4893064,0.9083919,0.5745302,0.1369914,0.5102189,0.212827,0.8470598,0.4664578,0.5234261,0.332728
0.8478725,0.7316934,0.6166552,0.8493819,0.5322151,0.3106838,0.9372662,0.858229,0.6970226,0.609823,0.2116935,0.4867605
0.8606711,0.7055804,0.383108,0.9211159,0.4283857,0.2406306,0.060539,0.8675936,0.6520156,0.34445,0.2539803,0.6668053
0.2473752,0.633848,0.4056465,0.9592733,0.8811683,0.3738984,0.445413,0.5843331,0.2758535,0.5855817,0.5427882,0.4657763
0.1769403,0.7433741,0.6985254,0.07853957,0.6438124,0.835031,0.5866154,0.8513975,0.6716228,0.4777838,0.5973993,0.3150176
0.5455611,0.9168937,0.4676034,0.991734,0.7790666,0.08383679,0.550638,0.132014,0.5533063,0.6119473,0.6613445,0.2743782
0.4459927,0.8483418,0.5515007,0.1926821,0.416454,0.5494285,0.6266171,0.1261548,0.3967566,0.4921537,0.1666821,0.37062
0.4766352,0.8396626,0.7775182,0.7823317,0.9485772,0.3778699,0.7537872,0.6259735,0.624962,0.6843029,0.8622061,0.4410099
0.5091562,0.585119,0.5578873,0.8039237,0.2700391,0.6296522,0.7325724,0.7374343,0.01357483,0.574608,0.2962855,0.3533579
0.481114,0.7924506,0.7000942,0.1378365,0.1541063,0.1471314,0.734641,0.299381,0.2925697,0.4968875,0.6308671,0.4252742
0.1372448,0.738483,0.4292349,0.04761085,0.06320758,0.1250356,0.4607904,0.8734366,0.6776312,0.4277369,0.7970737,0.5614898
0.5058262,0.903916,0.6568282,0.1257992,0.5589346,0.7710278,0.7900575,0.4331974,0.5868747,0.6457934,0.9255649,0.6217707
0.7129675,0.7320846,0.2204605,0.9327189,0.4774562,0.1638172,0.1595893,0.9960267,0.831856,0.6127967,0.8485475,0.3877314
0.3807244,0.8962213,0.723845,0.06609675,0.8876754,0.9177109,0.6629646,0.6407893,0.6954636,0.4044366,0.6545995,0.436098
0.5879287,0.8427116,0.4513276,0.9863958,0.6498644,0.1993649,0.0524782,0.1235589,0.3334708,0.3220991,0.665777,0.6757654
0.7830085,0.8148973,0.3810042,0.05800287,0.4806443,0.2106808,0.0711604,0.601761,0.5363616,0.6389635,0.6342904,0.3460689
0.5524868,0.8035406,0.4443115,0.848615,0.9541468,0.9902683,0.09765042,0.005609752,0.23856,0.6926311,0.3481173,0.4928542
0.6772081,0.905776,0.3896542,0.9537923,0.2676309,0.965384,0.08077879,0.7226672,0.8309828,0.4519776,0.6978703,0.3751115
0.4823785,0.8643262,0.6097697,0.984894,0.09872313,0.2260188,0.7668588,0.2059292,0.3996569,0.3672213,0.1905513,0.5820096
0.455168,0.8158107,0.1645801,0.8131252,0.9039541,0.1073565,0.2715146,0.7745766,0.7147449,0.4890604,0.4413249,0.6129827
0.5672233,0.522635,0.7075586,0.9070739,0.1353876,0.4743941,0.7960804,0.787072,0.2084926,0.4761421,0.6925254,0.6035985
0.4936697,0.6208552,0.3655249,0.1826201,0.2904468,0.7227902,0.2392415,0.395484,0.03233776,0.7531391,0.1161588,0.5985506
0.1967556,0.6301947,0.3569643,0.8971648,0.7703755,0.4150219,0.4324214,0.729608,0.4180488,0.4212374,0.4366436,0.654755
0.3425961,0.8265392,0.741528,0.9824202,0.5347953,0.03434646,0.6539144,0.6334407,0.5440256,0.4783201,0.9315166,0.6933571
0.6662958,0.7584146,0.6200491,0.03930669,0.6914139,0.06748623,0.3920462,0.06582974,0.8543654,0.4683287,0.0196428,0.3974217
0.339047,0.5495523,0.5075284,0.924015,0.09987543,0.3209378,0.4823388,0.7631703,0.1124616,0.4174117,0.9108132,0.5146062
0.1346194,0.6899995,0.3486106,0.9456918,0.4784263,0.7732978,0.4330956,0.9364709,0.7050326,0.3734455,0.5978228,0.3306858
0.5403354,0.9092777,0.4341533,0.1328645,0.9817097,0.1158288,0.1435004,0.6511098,0.9249178,0.4664053,0.763864,0.6723285
0.5825434,0.6437922,0.4861757,0.09397868,0.8581442,0.7609789,0.09183705,0.03578515,0.01165862,0.642105,0.943337,0.7172867
0.7375251,0.8640898,0.5380782,0.9228958,0.1706188,0.7301878,0.9533259,0.5638352,0.6125446,0.6266645,0.09259916,0.6377761
0.7008705,0.5480747,0.623908,0.8797603,0.4670615,0.5380084,0.9004216,0.7687381,0.2875809,0.5618326,0.209179,0.4152906
0.460422,0.916684,0.5420114,0.04119382,0.4953116,0.7174652,0.7244718,0.3413621,0.6530351,0.3712656,0.006360102,0.2886533
0.4311206,0.5766249,0.5577436,0.8733324,0.6372451,0.5103954,0.6541134,0.6478442,0.009530561,0.3057819,0.2342946,0.4369911
0.7361565,0.8861141,0.3955804,0.06450104,0.2436239,0.8912905,0.05664572,0.7360916,0.8029567,0.6424548,0.3611856,0.7243338
0.3377302,0.8201212,0.3063145,0.06531703,0.4771093,0.6916482,0.3443042,0.4949544,0.4881003,0.599974,0.172655,0.698414
0.3274213,0.6787851,0.4120305,0.8248819,0.7905792,0.1343606,0.9512369,0.108478,0.9933674,0.6233985,0.00194657,0.7354917
0.2674707,0.8210173,0.5741764,0.08865668,0.383523,0.7603485,0.569601,0.4715098,0.4514979,0.3508069,0.1563031,0.4062175
0.8561785,0.7711952,0.4580362,0.8240941,0.6350744,0.2137331,0.01056524,0.7939732,0.6695206,0.3282796,0.6695505,0.7406828
0.5578368,0.5784734,0.7378447,0.9941338,0.2321123,0.410313,0.7915885,0.6560235,0.2339663,0.273402,0.4309242,0.7168905
0.3726838,0.9008505,0.6275631,0.8682954,0.006295512,0.9168181,0.6284847,0.6974171,0.815586,0.5109405,0.8964501,0.4140472
0.4164041,0.7999614,0.7421452,0.9639179,0.6469668,0.6783768,0.7057828,0.4639464,0.4382618,0.4364524,0.287953,0.289029
0.7453908,0.6257769,0.5429702,0.9555613,0.913018,0.4667971,0.9760326,0.6107765,0.3023763,0.781599,0.8093753,0.543221
0.3211594,0.8568867,0.486764,0.9789118,0.02551495,0.1568384,0.4839284,0.2988576,0.3878299,0.4476331,0.5806396,0.5624834
0.6614301,0.9273761,0.4868984,0.999612,0.6508359,0.1566732,0.9895083,0.4528313,0.6250757,0.3450824,0.725038,0.688677
0.6124392,0.6987268,0.3832378,0.8893045,0.6725195,0.07959478,0.1433698,0.293805,0.1238004,0.2462813,0.03910447,0.2952943
0.5659059,0.9068096,0.5203769,0.7781181,0.6741292,0.08820608,0.4021607,0.1946857,0.6074075,0.5664247,0.9164221,0.3697515
0.5473778,0.8931935,0.6415293,0.8468033,0.2430305,0.0475558,0.831009,0.3583345,0.4830274,0.5942549,0.9006615,0.436267
0.485578,0.9392031,0.4542821,0.09401999,0.6042013,0.1013936,0.3730355,0.285916,0.604557,0.3748152,0.2912416,0.462534
0.6716455,0.6579665,0.6540321,0.7704437,0.3206168,0.08463589,0.9067037,0.5546696,0.243836,0.6438766,0.9758931,0.5666327
0.529756,0.905117,0.5118267,0.1122928,0.2290796,0.9975052,0.3624952,0.1151963,0.4781718,0.5527793,0.7900389,0.6479889
0.580494,0.888036,0.4240734,0.9902968,0.8332233,0.004860848,0.6195831,0.03560081,0.546607,0.462776,0.4879715,0.3878475
0.4770784,0.7747318,0.6871948,0.1619214,0.6020766,0.5632856,0.7218894,0.2802431,0.3026713,0.5515902,0.3163162,0.306327
0.4633032,0.7813714,0.6029809,0.8223523,0.4042404,0.9291009,0.7332587,0.07772857,0.21453,0.6143212,0.7763001,0.5216293
0.7947863,0.7664847,0.5044408,0.153388,0.271628,0.8429282,0.9808676,0.5967596,0.4515981,0.6840536,0.1017962,0.6911837
0.5689034,0.882364,0.3037694,0.1497948,0.4456597,0.1005021,0.2132041,0.4257455,0.5037724,0.3313072,0.2891458,0.513945
0.6607896,0.5277048,0.8323616,0.1292937,0.4440783,0.3574998,0.8183109,0.9797781,0.5268768,0.7397999,0.382468,0.7134081
0.7063563,0.8304589,0.2872004,0.145792,0.6895123,0.3774249,0.1326752,0.6651276,0.6670818,0.4680991,0.1890036,0.4385989
0.5652446,0.7325646,0.6364145,0.783492,0.9438279,0.6544062,0.8129262,0.1500447,0.1782292,0.3642087,0.5667996,0.7494944
0.3922651,0.9118267,0.4990939,0.937952,0.5474211,0.9773249,0.4787205,0.2803766,0.4660594,0.4507573,0.772151,0.3079703
0.3563007,0.7975044,0.3353043,0.9951704,0.472408,0.9103755,0.3549323,0.3884057,0.3211583,0.4618165,0.8814512,0.3093224
0.33391,0.5774016,0.7538413,0.0883247,0.5731817,0.3765141,0.6463669,0.8243369,0.4286915,0.5679423,0.08585428,0.7400165
0.4103888,0.9005437,0.4242898,0.07965927,0.6059168,0.09402651,0.4189447,0.2736022,0.4524149,0.5913294,0.7739587,0.2829236
0.6290349,0.6388757,0.2762477,0.9443299,0.06947456,0.4145129,0.165738,0.6385688,0.3454672,0.5046664,0.06794071,0.3043572
0.4601861,0.835284,0.5444559,0.9869955,0.1481366,0.1475924,0.6299452,0.02167459,0.3011308,0.276536,0.5169968,0.6969389
0.4611481,0.9442628,0.5996032,0.02983119,0.8666936,0.009042267,0.6978245,0.3608012,0.5808275,0.5307957,0.6314216,0.3116116
0.3986279,0.499394,0.6785647,0.8628516,0.3997269,0.7418197,0.6926965,0.9256967,0.2760119,0.6788157,0.928396,0.6919634
0.70764,0.8017515,0.7487592,0.9408296,0.6885303,0.9095265,0.8664747,0.673253,0.5528545,0.2423572,0.2265802,0.3894898
0.2169532,0.815004,0.3729108,0.1323651,0.7644107,0.8958429,0.4184548,0.6976901,0.6128645,0.3995438,0.868953,0.4720098
0.3535038,0.4717433,0.4065002,0.05120993,0.9428066,0.394149,0.4136571,0.9690866,0.1999416,0.5131947,0.8690957,0.4694652
0.4699461,0.9083471,0.3005858,0.980872,0.5066827,0.8375501,0.2512187,0.6271898,0.7436153,0.3879008,0.8356959,0.4396304
0.535059,0.9047557,0.5241852,0.7670493,0.2093529,0.6161253,0.2713366,0.2359521,0.6541539,0.6823723,0.9775124,0.3770366
0.4898141,0.931904,0.5629501,0.1364774,0.9354095,0.8682344,0.6529947,0.3012479,0.5989145,0.6294895,0.2120931,0.2995517
0.5990339,0.4911475,0.5886059,0.08617815,0.9584911,0.4354378,0.8752613,0.9086214,0.1733692,0.606367,0.4312871,0.6059707
0.6494746,0.8343002,0.3219045,0.06243608,0.6738807,0.2621333,0.1338107,0.4110611,0.4411526,0.2548576,0.6195254,0.6749111
0.4116464,0.7425229,0.8338189,0.8188413,0.2614572,0.9375191,0.722858,0.8652907,0.6899524,0.609327,0.9784714,0.4951629
0.5479342,0.5640153,0.4562279,0.2181227,0.7083367,0.04729429,0.05286562,0.9785074,0.05471181,0.304163,0.7992964,0.3000579
0.7865107,0.603727,0.7135262,0.182178,0.748212,0.5969155,0.8984425,0.8146702,0.4490435,0.2068248,0.397106,0.6001778
0.674817,0.5306613,0.4898337,0.008100493,0.5738601,0.4514547,0.006851704,0.746685,0.1464761,0.7852087,0.3471828,0.7274512
0.4947957,0.955114,0.4903032,0.04890551,0.2518501,0.9852187,0.4362785,0.360164,0.7143828,0.5654213,0.5947981,0.6045266
0.6089473,0.7926223,0.3421106,0.03067286,0.1761951,0.7694584,0.14998,0.273983,0.2964692,0.4071275,0.5486676,0.3436579
0.5128036,0.8706325,0.4881797,0.09923031,0.04747305,0.7416444,0.4917241,0.5800379,0.9895853,0.5416128,0.8082302,0.530991
0.6779348,0.6442916,0.6276985,0.2199515,0.08427294,0.8598645,0.8882539,0.5100891,0.1725677,0.745374,0.1325374,0.6335804
0.684056,0.8712095,0.4045075,0.7806302,0.8279207,0.8925372,0.09425186,0.7718459,0.9301628,0.4227201,0.1232547,0.6434527
0.5064839,0.926367,0.4492804,0.9113957,0.3765666,0.09831527,0.2441954,0.2829734,0.5297547,0.5134313,0.8983116,0.3239945
0.4660804,0.5183135,0.378427,0.05007492,0.6988403,0.5692592,0.2931871,0.8203158,0.1292954,0.5060474,0.4874219,0.5476578
0.4118999,0.7265184,0.1999705,0.104562,0.9435701,0.4191964,0.2941401,0.6053107,0.4496616,0.5130818,0.3282556,0.4048386
0.5081332,0.8873623,0.4957653,0.9855897,0.8998522,0.8142073,0.8590694,0.09026081,0.4759717,0.2345299,0.7455543,0.4822596
0.5747535,0.6228709,0.6443875,0.04971174,0.4736913,0.6504406,0.8490922,0.4784611,0.150219,0.7215288,0.8636441,0.7477713
0.5645551,0.9277086,0.5034209,0.1357556,0.03437628,0.04379354,0.05026841,0.2899455,0.5432317,0.5800878,0.8448384,0.6856058
0.4530598,0.4552886,0.2819101,0.935892,0.6507959,0.4587941,0.2820862,0.9657549,0.2869224,0.4893292,0.6914654,0.5781836
0.6233218,0.89662,0.2728394,0.9647576,0.1363488,0.8837771,0.1704713,0.6506878,0.7142821,0.3107922,0.505611,0.3832896
0.7035239,0.6124169,0.403741,0.9155576,0.5552393,0.3980019,0.561222,0.0461957,0.9801395,0.2662091,0.3159908,0.4825755
0.6615821,0.6780835,0.5731376,0.8727826,0.1950541,0.5716182,0.915899,0.3024675,0.1678411,0.3140087,0.6795212,0.2740683
0.6452193,0.5889849,0.3899154,0.97596,0.2363024,0.7559438,0.07853112,0.6512257,0.1270765,0.4044943,0.9712194,0.7333769
0.2858584,0.6153598,0.8225195,0.1654183,0.2483733,0.4057588,0.6611261,0.8978128,0.5726069,0.6675169,0.5948521,0.2723054
0.5029872,0.8282026,0.1735078,0.9054666,0.7418365,0.1891751,0.2530171,0.7304854,0.6860306,0.4023215,0.4066237,0.62217
0.8337086,0.5675993,0.5974966,0.1596056,0.537414,0.2378241,0.9455659,0.8850278,0.4454148,0.7290834,0.1891715,0.7047571
0.4706256,0.7597036,0.2688295,0.1473042,0.4720365,0.8800476,0.2577835,0.4002616,0.2907929,0.4334505,0.784257,0.396464
0.3181904,0.9084821,0.5449749,0.9664136,0.7403783,0.8207633,0.5126224,0.5019435,0.6208813,0.3771143,0.8539637,0.4161124
0.5439816,0.8986479,0.6105276,0.08439298,0.9736999,0.7469718,0.7662996,0.3237962,0.527234,0.6300554,0.09398054,0.7375242
0.5668851,0.5835861,0.4140848,0.986849,0.92889,0.4293794,0.1259606,0.4899431,0.04810349,0.3003234,0.6303914,0.5165569
0.4274921,0.9081608,0.3474751,0.9792178,0.6466278,0.1935586,0.3495826,0.4324703,0.5750188,0.6417577,0.8300912,0.3281337
0.4302755,0.8719394,0.5509183,0.01344311,0.6921476,0.8508191,0.5670396,0.1442688,0.3774004,0.6620861,0.3368107,0.659661
0.243423,0.6764199,0.2679274,0.9449987,0.2290901,0.7471632,0.3964415,0.7501772,0.4792322,0.6302817,0.8143234,0.6341239
0.2250015,0.633002,0.7067385,0.8722105,0.9496397,0.3880687,0.6062427,0.7449642,0.4306866,0.6388059,0.5683488,0.4772256
0.3897344,0.5495505,0.3795995,0.9863397,0.8088613,0.4252998,0.3713656,0.6855661,0.1102547,0.5152817,0.7001008,0.5211581
0.7235544,0.7020656,0.204971,0.8481942,0.5016615,0.473157,0.1412393,0.9769821,0.8155858,0.5420756,0.177241,0.5762665
0.1715434,0.6394006,0.6381866,0.1983838,0.2370485,0.5784317,0.5760493,0.810476,0.5012063,0.354587,0.211624,0.518387
0.5526382,0.9051992,0.4816353,0.1250005,0.3125293,0.08977965,0.6250802,0.1215535,0.5252237,0.4041292,0.7947605,0.6471499
0.6423975,0.9105314,0.328734,0.947262,0.9670542,0.9633664,0.1409712,0.53172,0.6099834,0.5115467,0.6406019,0.6523811
0.6154128,0.7414585,0.5665942,0.1490692,0.02006734,0.8650709,0.9151981,0.09527396,0.154879,0.4927594,0.6490649,0.3414091
0.4052628,0.857209,0.6433909,0.8590658,0.1620417,0.1985611,0.6653328,0.2892968,0.4055707,0.4166574,0.3986333,0.634964
0.4634946,0.7901018,0.5910422,0.03783374,0.7341897,0.7943581,0.672868,0.03515826,0.2331624,0.3263807,0.5905225,0.4222959
0.4301596,0.5714231,0.4301159,0.01280755,0.6193643,0.3458811,0.4172687,0.6735418,0.04106059,0.3488938,0.2466714,0.2900459
0.35682,0.8209267,0.4014029,0.1504914,0.7933492,0.8623934,0.8781044,0.04286785,0.693792,0.4047258,0.0610485,0.285071
0.53926,0.5504038,0.3925736,0.9699532,0.3861236,0.544387,0.1844808,0.729408,0.04851557,0.7737628,0.2485732,0.4134681
0.6291091,0.8640115,0.3775102,0.08084681,0.4727907,0.07603451,0.6245653,0.1329844,0.7408502,0.650414,0.4641038,0.5422084
0.4447915,0.8746076,0.4769779,0.01496734,0.541059,0.8781232,0.3894791,0.1052106,0.3750837,0.6827686,0.3303998,0.6583163
0.5700247,0.9249709,0.5173302,0.1799341,0.2802683,0.1583965,0.02346257,0.3056337,0.5989082,0.3946548,0.1687303,0.4310839
0.5205681,0.9407767,0.5053138,0.08297184,0.146575,0.9092327,0.727465,0.27292,0.6182832,0.4045393,0.7419202,0.5457737
0.5223536,0.9171714,0.5751143,0.004797839,0.1506861,0.01599139,0.3003533,0.1280201,0.5890918,0.3974349,0.5206611,0.2606409
0.4842165,0.8629634,0.6030809,0.8851267,0.6022579,0.8396944,0.749659,0.1611414,0.3725172,0.3781177,0.3551166,0.2659493
0.6212672,0.7516505,0.1827098,0.9866976,0.9181342,0.2341383,0.17625,0.7832697,0.6256609,0.6587934,0.07006787,0.3903377
0.5717524,0.9013367,0.7385757,0.9345809,0.4486053,0.02273181,0.7990363,0.6828265,0.7518982,0.5422181,0.5803276,0.545193
0.4743582,0.8856827,0.4307307,0.1330221,0.9900346,0.3471112,0.2472492,0.2380366,0.5108265,0.5888933,0.02647692,0.3877597
0.4972125,0.9205549,0.5069055,0.9518947,0.9053253,0.9054044,0.5222031,0.1889038,0.5025221,0.4793535,0.8181119,0.4469433
0.4736077,0.6577302,0.7994465,0.8113034,0.1956912,0.3913017,0.7255409,0.6292312,0.339086,0.3896591,0.700181,0.6706837
0.6750923,0.8593332,0.5757024,0.1755339,0.07731017,0.8303794,0.9214296,0.3398242,0.4297955,0.6226518,0.3478747,0.2529698
0.3995329,0.7719382,0.4799303,0.1030422,0.4257894,0.868193,0.5061672,0.05140188,0.1886948,0.2940554,0.2055656,0.4543624
0.354452,0.5622184,0.8310397,0.9152097,0.8986261,0.6049531,0.6761755,0.9106843,0.5149078,0.6124971,0.3233037,0.551433
0.5447416,0.6089767,0.6240411,0.9272327,0.6271029,0.6580834,0.8406658,0.4443692,0.07284129,0.3667213,0.1892519,0.4372268
0.5538739,0.9580593,0.4799515,0.9909575,0.1524907,0.02658803,0.06076178,0.3832133,0.6707156,0.5100714,0.6225396,0.2883037
0.5960433,0.9124372,0.6478891,0.9901763,0.747288,0.9690208,0.8434914,0.4108673,0.5214724,0.5083749,0.7167617,0.6968064
0.5020628,0.568958,0.7651836,0.06764057,0.5651345,0.6399195,0.764322,0.7257802,0.2744387,0.314207,0.2790147,0.5092854
0.2643229,0.5078548,0.6164213,0.9531294,0.4085165,0.7046089,0.591546,0.8984109,0.3227514,0.3213544,0.139349,0.465731
0.4148696,0.6212749,0.682529,0.09072582,0.495112,0.535778,0.6804625,0.4718915,0.1634352,0.4958046,0.5202454,0.3515018
0.5549713,0.7907885,0.6709684,0.05635512,0.2302009,0.07374705,0.7964487,0.2749009,0.2567947,0.4892039,0.829415,0.461458
0.5041212,0.9062619,0.50445,0.9938102,0.3733173,0.02888737,0.6227244,0.1064829,0.4508385,0.4609146,0.6349812,0.6546527
0.5655381,0.7235557,0.2965997,0.2244714,0.6742065,0.4018711,0.224089,0.3922381,0.2593855,0.3492661,0.1459198,0.5401006
0.6221381,0.9349331,0.5354025,0.0370627,0.1247463,0.04389382,0.969826,0.3779981,0.5626477,0.2521767,0.2882422,0.5417315
0.6067652,0.8958214,0.4582499,0.9115937,0.0804656,0.8908632,0.5322354,0.1047825,0.5980242,0.5942494,0.719485,0.4254708
0.4419124,0.8782853,0.5229157,0.814081,0.2625544,0.08388353,0.5192183,0.1285836,0.4175954,0.579336,0.302732,0.5676615
0.4108732,0.664863,0.7906503,0.9358617,0.5715223,0.5943388,0.7138885,0.6634889,0.4113575,0.4244985,0.1796292,0.3407727
0.1867914,0.7948015,0.5970685,0.8683313,0.7295078,0.7088776,0.5340051,0.7618561,0.6899655,0.6107283,0.1619441,0.6030842
0.5020596,0.9235065,0.4958343,0.9729077,0.1005159,0.8461832,0.607864,0.22566,0.5443323,0.5056834,0.8898991,0.4857608
0.2858631,0.8606905,0.464981,0.9579884,0.03248236,0.960924,0.481992,0.4597743,0.4599451,0.5308188,0.9286545,0.5185753
0.4795302,0.9432016,0.5039037,0.04553189,0.8862545,0.8478758,0.4282736,0.357682,0.6727002,0.4600864,0.8291342,0.5204871
0.7225345,0.7444319,0.3873671,0.1377966,0.5110072,0.1898804,0.5770976,0.05671141,0.8326619,0.4053231,0.5405161,0.2544533
0.4681744,0.511278,0.7813754,0.08331144,0.2874163,0.5092372,0.7414169,0.8724833,0.3622249,0.3900332,0.3359721,0.5623363
0.2121191,0.7415904,0.721133,0.9522822,0.5830186,0.9391791,0.600854,0.8237681,0.6140255,0.4760572,0.8417982,0.7399145
