I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.3129511,0.1440518,0.4983076,0.2264498,0.8077539,0.7402131,0.3118999,0.4308324,0.5979322,0.2947543,0.4903024,0.4758745,0.5484478,0.3275726,0.2409153,0.5433826,0.5415848,0.5385067,0.9523838,0.8054479,0.4760617,0.659623,0.49018,7.779301E-05,0.360197,0.4041732,0.6023819,0.3532749,0.3294384,0.5752931,0.8614896,0.673821,0.6377741,0.4679296,0.7706794,0.519394,0.588276,0.601641,0.2857845,0.2039438,0.507893,0.5315448,0.6609774,0.4077504,0.6549917,0.5727254
0.6023819,0.3532749,0.3294384,0.5752931,0.8614896,0.673821,0.6377741,0.4679296,0.7706794,0.519394,0.588276,0.601641,0.2857845,0.2039438,0.507893,0.5315448,0.6609774,0.4077504,0.6549917,0.5727254,0.4827513,0.5340617,0.4874605,0.07829747,0.05582223,0.08384873,0.2580169,0.4905109,0.04278988,0.133711,0.9184129,0.7218032,0.4816888,0.2375095,0.6799698,0.168916,0.2080112,0.2106982,0.09899612,0.1947165,0.7948182,0.5444489,0.3733996,0.005602007,0.7450269,0.1743081
0.2580169,0.4905109,0.04278988,0.133711,0.9184129,0.7218032,0.4816888,0.2375095,0.6799698,0.168916,0.2080112,0.2106982,0.09899612,0.1947165,0.7948182,0.5444489,0.3733996,0.005602007,0.7450269,0.1743081,0.5602806,0.5656124,0.475306,0.05066876,0.8716997,0.7561257,0.05735181,0.3170934,0.2011874,0.0181107,0.7198897,0.6018774,0.002335166,0.02064387,0.2589126,0.01974676,0.5672796,0.4725247,0.08222003,0.06417327,0.9867487,0.9752695,0.7627907,0.4089411,0.2574994,0.6444055
0.05735181,0.3170934,0.2011874,0.0181107,0.7198897,0.6018774,0.002335166,0.02064387,0.2589126,0.01974676,0.5672796,0.4725247,0.08222003,0.06417327,0.9867487,0.9752695,0.7627907,0.4089411,0.2574994,0.6444055,0.426923,0.5581226,0.5230054,0.904938,0.2872478,0.1069477,0.3811073,0.8550888,0.671589,0.3854178,0.6174805,0.7390543,0.2084388,0.5130475,0.448694,0.5068831,0.1776074,0.7875112,0.001310144,0.2833561,0.5076604,0.647336,0.9647192,0.8379204,0.01283184,0.2541928
0.3811073,0.8550888,0.671589,0.3854178,0.6174805,0.7390543,0.2084388,0.5130475,0.448694,0.5068831,0.1776074,0.7875112,0.001310144,0.2833561,0.5076604,0.647336,0.9647192,0.8379204,0.01283184,0.2541928,0.4905716,0.5856313,0.4993263,0.06650549,0.2135464,0.2683887,0.4239694,0.5613733,0.5056847,0.4049917,0.6200473,0.5304217,0.6101783,0.3243888,0.4932429,0.3915249,0.2862716,0.6063728,0.1168422,0.4620174,0.3218396,0.4372353,0.8019493,0.740808,0.384469,0.2268342
0.4239694,0.5613733,0.5056847,0.4049917,0.6200473,0.5304217,0.6101783,0.3243888,0.4932429,0.3915249,0.2862716,0.6063728,0.1168422,0.4620174,0.3218396,0.4372353,0.8019493,0.740808,0.384469,0.2268342,0.5229802,0.5813919,0.5172013,0.9467309,0.895489,0.08528251,0.4761771,0.585814,0.2891496,0.4437779,0.2580191,0.2018203,0.8090951,0.7027354,0.1477185,0.1001265,0.5770551,0.3994515,0.4175687,0.5537524,0.2765796,0.4866858,0.5007297,0.9059104,0.2528779,0.3171213
0.4761771,0.585814,0.2891496,0.4437779,0.2580191,0.2018203,0.8090951,0.7027354,0.1477185,0.1001265,0.5770551,0.3994515,0.4175687,0.5537524,0.2765796,0.4866858,0.5007297,0.9059104,0.2528779,0.3171213,0.3949987,0.5583742,0.4602322,0.867789,0.167584,0.4510924,0.1060524,0.4363525,0.3889138,0.5919245,0.3246014,0.3166183,0.9848773,0.7250887,0.449886,0.1628063,0.7583351,0.7831749,0.722019,0.3711996,0.1614983,0.7449912,0.8008977,0.4923302,0.1428498,0.3462429
0.1060524,0.4363525,0.3889138,0.5919245,0.3246014,0.3166183,0.9848773,0.7250887,0.449886,0.1628063,0.7583351,0.7831749,0.722019,0.3711996,0.1614983,0.7449912,0.8008977,0.4923302,0.1428498,0.3462429,0.5155004,0.4588413,0.5312737,0.02400479,0.3486325,0.3550411,0.4321342,0.41522,0.4180503,0.6449801,0.5659391,0.3978778,0.8359222,0.3537477,0.4949019,0.05100076,0.4716894,0.6513138,0.4699039,0.4949023,0.5814941,0.5430822,0.8832589,0.4926924,0.2138169,0.2510837
0.4321342,0.41522,0.4180503,0.6449801,0.5659391,0.3978778,0.8359222,0.3537477,0.4949019,0.05100076,0.4716894,0.6513138,0.4699039,0.4949023,0.5814941,0.5430822,0.8832589,0.4926924,0.2138169,0.2510837,0.5465055,0.5786948,0.4384252,0.8159031,0.2041502,0.2046877,0.4356825,0.3571191,0.2885364,0.8121787,0.7033454,0.5805323,0.4602183,0.4359521,0.7121813,0.2209062,0.3666113,0.4075326,0.4103159,0.1564381,0.6338767,0.3013337,0.807964,0.2119043,0.3926868,0.2021049
0.4356825,0.3571191,0.2885364,0.8121787,0.7033454,0.5805323,0.4602183,0.4359521,0.7121813,0.2209062,0.3666113,0.4075326,0.4103159,0.1564381,0.6338767,0.3013337,0.807964,0.2119043,0.3926868,0.2021049,0.5394031,0.5466418,0.3796795,0.07572298,0.6911005,0.4703206,0.2449096,0.689497,0.6842454,0.5229605,0.513833,0.4219616,0.2784425,0.8044695,0.568535,0.1414194,0.2024172,0.6290901,0.3174954,0.2830327,0.507637,0.5429559,0.8440912,0.4034107,0.2490621,0.6304124
0.2449096,0.689497,0.6842454,0.5229605,0.513833,0.4219616,0.2784425,0.8044695,0.568535,0.1414194,0.2024172,0.6290901,0.3174954,0.2830327,0.507637,0.5429559,0.8440912,0.4034107,0.2490621,0.6304124,0.6006503,0.4178457,0.5528615,0.778565,0.1265784,0.7779166,0.486288,0.34009,0.4945581,0.3489698,0.5360842,0.148744,0.6060937,0.6488111,0.3114196,0.4618414,0.3452274,0.7747276,0.4181684,0.4536061,0.4799882,0.5400077,0.5342391,0.312932,0.3559949,0.5158998
0.486288,0.34009,0.4945581,0.3489698,0.5360842,0.148744,0.6060937,0.6488111,0.3114196,0.4618414,0.3452274,0.7747276,0.4181684,0.4536061,0.4799882,0.5400077,0.5342391,0.312932,0.3559949,0.5158998,0.5078885,0.452844,0.5434384,0.02414019,0.3272804,0.8123883,0.4228053,0.2742456,0.5811245,0.4885962,0.588613,0.3021002,0.7387093,0.9387115,0.5195486,0.3149649,0.2239297,0.9122959,0.6875609,0.4319006,0.7910607,0.2879421,0.4606139,0.255866,0.2300727,0.6609174
0.4228053,0.2742456,0.5811245,0.4885962,0.588613,0.3021002,0.7387093,0.9387115,0.5195486,0.3149649,0.2239297,0.9122959,0.6875609,0.4319006,0.7910607,0.2879421,0.4606139,0.255866,0.2300727,0.6609174,0.5138932,0.4715539,0.5380579,0.0957506,0.9823487,0.8171654,0.8019093,0.2453145,0.8550219,0.2122364,0.6532161,0.2529809,0.4155913,0.6046515,0.2314049,0.7331775,0.3906385,0.7072468,0.3659763,0.6628785,0.4014435,0.4801569,0.07679477,0.6457286,0.6177775,0.7950034
0.8019093,0.2453145,0.8550219,0.2122364,0.6532161,0.2529809,0.4155913,0.6046515,0.2314049,0.7331775,0.3906385,0.7072468,0.3659763,0.6628785,0.4014435,0.4801569,0.07679477,0.6457286,0.6177775,0.7950034,0.5682452,0.6762918,0.5250918,0.0065005,0.8758962,0.6319964,0.6176923,0.5795411,0.6928609,0.5547031,0.479852,0.4730164,0.3917412,0.336391,0.657673,0.4589033,0.7745215,0.3309636,0.1253166,0.3908734,0.4846069,0.811443,0.2027551,0.703104,0.5677203,0.913632
0.6176923,0.5795411,0.6928609,0.5547031,0.479852,0.4730164,0.3917412,0.336391,0.657673,0.4589033,0.7745215,0.3309636,0.1253166,0.3908734,0.4846069,0.811443,0.2027551,0.703104,0.5677203,0.913632,0.5561571,0.5024552,0.5224655,0.8889895,0.9066136,0.5988713,0.6796846,0.5201706,0.581913,0.6088375,0.5501183,0.8290768,0.7687808,0.7421848,0.6192965,0.1401109,0.7290813,0.3432664,0.4238014,0.4115482,0.3282045,0.6759824,0.1717184,0.3678765,0.6760082,0.5447579
0.6796846,0.5201706,0.581913,0.6088375,0.5501183,0.8290768,0.7687808,0.7421848,0.6192965,0.1401109,0.7290813,0.3432664,0.4238014,0.4115482,0.3282045,0.6759824,0.1717184,0.3678765,0.6760082,0.5447579,0.5219495,0.6254202,0.4266101,0.1847161,0.6932452,0.9742422,0.6318477,0.3978678,0.2565777,0.2820227,0.6053714,0.5778508,0.5405478,0.5751026,0.9184622,0.3102854,0.681717,0.5698454,0.599336,0.59525,0.5159558,0.5308897,0.4781695,0.4527043,0.6616958,0.3284037
0.6318477,0.3978678,0.2565777,0.2820227,0.6053714,0.5778508,0.5405478,0.5751026,0.9184622,0.3102854,0.681717,0.5698454,0.599336,0.59525,0.5159558,0.5308897,0.4781695,0.4527043,0.6616958,0.3284037,0.5318186,0.5418411,0.5559749,0.1489169,0.8759459,0.8308027,0.4886531,0.469133,0.4308651,0.01761973,0.4826787,0.6096678,0.6296284,0.353745,0.7609051,0.4973231,0.7804289,0.6974443,0.5534732,0.7849407,0.3538972,0.4117951,0.3327454,0.6501125,0.5626237,0.3460433
0.4886531,0.469133,0.4308651,0.01761973,0.4826787,0.6096678,0.6296284,0.353745,0.7609051,0.4973231,0.7804289,0.6974443,0.5534732,0.7849407,0.3538972,0.4117951,0.3327454,0.6501125,0.5626237,0.3460433,0.4313827,0.591933,0.4076285,0.8520409,0.470578,0.7282712,0.7261278,0.3058441,0.6285809,0.3756217,0.2690928,0.3938934,0.3292736,0.4941503,0.4924212,0.7245526,0.5566375,0.5949264,0.3490913,0.6015207,0.5335166,0.5957782,0.6639014,0.3914874,0.5710136,0.4093103
0.7261278,0.3058441,0.6285809,0.3756217,0.2690928,0.3938934,0.3292736,0.4941503,0.4924212,0.7245526,0.5566375,0.5949264,0.3490913,0.6015207,0.5335166,0.5957782,0.6639014,0.3914874,0.5710136,0.4093103,0.5974421,0.5247886,0.4872398,0.08921292,0.7198433,0.8642181,0.5087844,0.02667731,0.4936651,0.6763646,0.3474545,0.4876148,0.03505291,0.1921569,0.8125463,0.7357183,0.8356307,0.4588682,0.6521507,0.7162312,0.4519954,0.842453,0.5492916,0.6430914,0.8209987,0.6996877
0.5087844,0.02667731,0.4936651,0.6763646,0.3474545,0.4876148,0.03505291,0.1921569,0.8125463,0.7357183,0.8356307,0.4588682,0.6521507,0.7162312,0.4519954,0.842453,0.5492916,0.6430914,0.8209987,0.6996877,0.5043314,0.5379902,0.5051171,0.9069809,0.7428886,0.8503053,0.4392589,0.04172217,0.480846,0.7049748,0.3810296,0.5864559,0.0766529,0.149021,0.9065399,0.6784823,0.8076644,0.5182391,0.6936297,0.7192414,0.4188848,0.8449268,0.4369079,0.6594637,0.8277608,0.5840917
0.4392589,0.04172217,0.480846,0.7049748,0.3810296,0.5864559,0.0766529,0.149021,0.9065399,0.6784823,0.8076644,0.5182391,0.6936297,0.7192414,0.4188848,0.8449268,0.4369079,0.6594637,0.8277608,0.5840917,0.5345774,0.4429476,0.4187123,0.01336163,0.05081853,0.8917243,0.2752572,0.09865294,0.09858346,0.5464547,0.3657876,0.3652557,0.3993407,0.1500975,0.7974809,0.5264963,0.4059116,0.247589,0.6895472,0.8062285,0.3356318,0.6365667,0.7840951,0.6451072,0.857421,0.732578
0.2752572,0.09865294,0.09858346,0.5464547,0.3657876,0.3652557,0.3993407,0.1500975,0.7974809,0.5264963,0.4059116,0.247589,0.6895472,0.8062285,0.3356318,0.6365667,0.7840951,0.6451072,0.857421,0.732578,0.4682081,0.5787717,0.4484977,0.05178445,0.6925378,0.834678,0.4958974,0.4866071,0.3535731,0.5802485,0.2653037,0.5173003,0.3867912,0.4410313,0.5116849,0.2813935,0.3700479,0.3585364,0.7441204,0.3373262,0.6483769,0.2056665,0.6860446,0.7631922,0.827443,0.5661332
0.4958974,0.4866071,0.3535731,0.5802485,0.2653037,0.5173003,0.3867912,0.4410313,0.5116849,0.2813935,0.3700479,0.3585364,0.7441204,0.3373262,0.6483769,0.2056665,0.6860446,0.7631922,0.827443,0.5661332,0.5820469,0.4744201,0.6096801,0.9826757,0.08654062,0.7082833,0.5688288,0.507696,0.5004545,0.5338435,0.5100781,0.2161402,0.3560497,0.3828992,0.5612817,0.3340746,0.6797524,0.5278024,0.6856963,0.4351666,0.6369114,0.3877249,0.4957151,0.6895569,0.6911863,0.7978147
0.5688288,0.507696,0.5004545,0.5338435,0.5100781,0.2161402,0.3560497,0.3828992,0.5612817,0.3340746,0.6797524,0.5278024,0.6856963,0.4351666,0.6369114,0.3877249,0.4957151,0.6895569,0.6911863,0.7978147,0.589851,0.5165908,0.404687,0.9562631,0.7265178,0.5355546,0.3700439,0.689852,0.2541974,0.675988,0.3957476,0.50213,0.6039611,0.4474018,0.40817,0.4986097,0.3280541,0.7696285,0.69262,0.5139111,0.451666,0.7185634,0.8178483,0.5286214,0.8535268,0.437351
0.3700439,0.689852,0.2541974,0.675988,0.3957476,0.50213,0.6039611,0.4474018,0.40817,0.4986097,0.3280541,0.7696285,0.69262,0.5139111,0.451666,0.7185634,0.8178483,0.5286214,0.8535268,0.437351,0.4636294,0.6089586,0.5081843,0.06894258,0.3084058,0.6624218,0.4770609,0.5314329,0.2771884,0.6683273,0.4580513,0.5532203,0.5231336,0.1206751,0.3031617,0.5708476,0.4006078,0.6308721,0.5834229,0.5016437,0.8024415,0.3877347,0.7252206,0.3689467,0.6312345,0.02798249
0.4770609,0.5314329,0.2771884,0.6683273,0.4580513,0.5532203,0.5231336,0.1206751,0.3031617,0.5708476,0.4006078,0.6308721,0.5834229,0.5016437,0.8024415,0.3877347,0.7252206,0.3689467,0.6312345,0.02798249,0.496418,0.4428508,0.4978583,0.8507032,0.2283234,0.5511613,0.4532492,0.702459,0.127787,0.3197775,0.4692516,0.3588169,0.3809918,0.3865819,0.3947513,0.6828372,0.2765564,0.4625881,0.2772194,0.7357588,0.4422404,0.6511732,0.5747193,0.5994127,0.6539645,0.2318117
0.4532492,0.702459,0.127787,0.3197775,0.4692516,0.3588169,0.3809918,0.3865819,0.3947513,0.6828372,0.2765564,0.4625881,0.2772194,0.7357588,0.4422404,0.6511732,0.5747193,0.5994127,0.6539645,0.2318117,0.5919774,0.5188259,0.4764392,0.1242902,0.6624439,0.5033289,0.5256643,0.2665828,0.393933,0.5628748,0.5107469,7.152725E-05,0.1592553,0.6586443,0.3013682,0.288853,0.4980753,0.5117428,0.3928024,0.3413298,0.5614806,0.2545935,0.7263926,0.4723412,0.9435495,0.4729383
0.5256643,0.2665828,0.393933,0.5628748,0.5107469,7.152725E-05,0.1592553,0.6586443,0.3013682,0.288853,0.4980753,0.5117428,0.3928024,0.3413298,0.5614806,0.2545935,0.7263926,0.4723412,0.9435495,0.4729383,0.3712599,0.4601225,0.4552751,0.9525446,0.07848516,0.6576614,0.4135365,0.6159233,0.3954083,0.4908541,0.3543726,0.01050908,0.4599352,0.57324,0.437197,0.4274079,0.690631,0.3980512,0.3331176,0.2015331,0.8422557,0.48949,0.4908568,0.5042632,0.9099324,0.4210013
0.4135365,0.6159233,0.3954083,0.4908541,0.3543726,0.01050908,0.4599352,0.57324,0.437197,0.4274079,0.690631,0.3980512,0.3331176,0.2015331,0.8422557,0.48949,0.4908568,0.5042632,0.9099324,0.4210013,0.5129713,0.4930837,0.5079561,0.8422948,0.7127985,0.5469527,0.08067937,0.9311784,0.4621203,0.3511923,0.150345,0.4068757,0.07431447,0.8615639,0.7353884,0.4249569,0.9754713,0.776745,0.3922217,0.2478139,0.5682945,0.3079251,0.4502241,0.9231118,0.8747406,0.4754062
0.08067937,0.9311784,0.4621203,0.3511923,0.150345,0.4068757,0.07431447,0.8615639,0.7353884,0.4249569,0.9754713,0.776745,0.3922217,0.2478139,0.5682945,0.3079251,0.4502241,0.9231118,0.8747406,0.4754062,0.4320494,0.6544924,0.5487156,0.1056625,0.7142575,0.5856107,0.3358413,0.7533433,0.2382521,0.3404866,0.4475303,0.2217627,0.1657289,0.7390501,0.2845197,0.5029263,0.7621394,0.6813568,0.6505283,0.4252862,0.3935481,0.3608308,0.5082639,0.4915045,0.7974873,0.5036227
0.3358413,0.7533433,0.2382521,0.3404866,0.4475303,0.2217627,0.1657289,0.7390501,0.2845197,0.5029263,0.7621394,0.6813568,0.6505283,0.4252862,0.3935481,0.3608308,0.5082639,0.4915045,0.7974873,0.5036227,0.5013943,0.488701,0.4479884,0.09571655,0.528209,0.610643,0.229679,0.8433512,0.32234,0.6507547,0.261439,0.3833084,0.3072045,0.6423594,0.3733609,0.4748967,0.4016659,0.6916061,0.3877864,0.3652509,0.4032717,0.1155847,0.6559253,0.3484035,0.6156165,0.6513824
0.229679,0.8433512,0.32234,0.6507547,0.261439,0.3833084,0.3072045,0.6423594,0.3733609,0.4748967,0.4016659,0.6916061,0.3877864,0.3652509,0.4032717,0.1155847,0.6559253,0.3484035,0.6156165,0.6513824,0.4116048,0.55674,0.5265323,0.8718848,0.4197581,0.3476385,0.3116896,0.880879,0.366756,0.7837681,0.3085517,0.6029576,0.5126702,0.6974226,0.353058,0.4651567,0.3718891,0.6506993,0.4235204,0.3582528,0.4674082,0.1925661,0.6458894,0.4115176,0.7136673,0.6229057
0.3116896,0.880879,0.366756,0.7837681,0.3085517,0.6029576,0.5126702,0.6974226,0.353058,0.4651567,0.3718891,0.6506993,0.4235204,0.3582528,0.4674082,0.1925661,0.6458894,0.4115176,0.7136673,0.6229057,0.5927507,0.5326616,0.4859788,0.07414155,0.248625,0.8710098,0.4858667,0.7718224,0.4648061,0.3595942,0.5944577,0.3929116,0.6238954,0.2746701,0.6752468,0.5103185,0.06721995,0.6243251,0.7566611,0.1915441,0.4652549,0.5691552,0.5908536,0.5991858,0.3130178,0.8371016
0.4858667,0.7718224,0.4648061,0.3595942,0.5944577,0.3929116,0.6238954,0.2746701,0.6752468,0.5103185,0.06721995,0.6243251,0.7566611,0.1915441,0.4652549,0.5691552,0.5908536,0.5991858,0.3130178,0.8371016,0.462493,0.5155212,0.4983876,0.0341544,0.9039399,0.6504585,0.6112416,0.5517256,0.3504685,0.6689576,0.5048366,0.5975986,0.6104829,0.3387237,0.5073548,0.6423749,0.05341052,0.652764,0.3333935,0.3229966,0.5395692,0.3384617,0.607856,0.7413253,0.5939156,0.5760705
0.6112416,0.5517256,0.3504685,0.6689576,0.5048366,0.5975986,0.6104829,0.3387237,0.5073548,0.6423749,0.05341052,0.652764,0.3333935,0.3229966,0.5395692,0.3384617,0.607856,0.7413253,0.5939156,0.5760705,0.5509213,0.416847,0.4873633,0.8550674,0.118045,0.2640665,0.685381,0.7137058,0.4299654,0.4989806,0.4639642,0.9333212,0.5270755,0.3423285,0.4216721,0.677285,0.2339181,0.3766404,0.5005099,0.5740352,0.2194033,0.6507829,0.3241362,0.5456601,0.4873782,0.4240261
0.685381,0.7137058,0.4299654,0.4989806,0.4639642,0.9333212,0.5270755,0.3423285,0.4216721,0.677285,0.2339181,0.3766404,0.5005099,0.5740352,0.2194033,0.6507829,0.3241362,0.5456601,0.4873782,0.4240261,0.4846629,0.4940521,0.4288074,0.08411103,0.2593897,0.1731699,0.4625394,0.715767,0.3285667,0.3538086,0.3471123,0.7807612,0.4459803,0.5083373,0.3392132,0.4324599,0.5096231,0.6669422,0.472249,0.3836951,0.354929,0.7368054,0.3600318,0.8134964,0.6233392,0.3149782
0.4625394,0.715767,0.3285667,0.3538086,0.3471123,0.7807612,0.4459803,0.5083373,0.3392132,0.4324599,0.5096231,0.6669422,0.472249,0.3836951,0.354929,0.7368054,0.3600318,0.8134964,0.6233392,0.3149782,0.4926575,0.5050465,0.6647742,0.8964955,0.9803513,0.002262224,0.7104295,0.4834062,0.4295884,0.7243105,0.2092773,0.5833624,0.6975231,0.5111307,0.6973354,0.7852466,0.5189929,0.3320617,0.3900091,0.3587068,0.2454327,0.9598161,0.5083411,0.4909396,0.9448599,0.5632964
0.7104295,0.4834062,0.4295884,0.7243105,0.2092773,0.5833624,0.6975231,0.5111307,0.6973354,0.7852466,0.5189929,0.3320617,0.3900091,0.3587068,0.2454327,0.9598161,0.5083411,0.4909396,0.9448599,0.5632964,0.6316772,0.3852666,0.5137867,0.02022657,0.2181048,0.2012239,0.6787646,0.7528544,0.4383499,0.6412515,0.422934,0.8719342,0.6288891,0.6363947,0.7724172,0.6690697,0.2860588,0.4483113,0.08117069,0.3819485,0.6798645,0.6572579,0.4147358,0.3032812,0.5810593,0.1941711
0.6787646,0.7528544,0.4383499,0.6412515,0.422934,0.8719342,0.6288891,0.6363947,0.7724172,0.6690697,0.2860588,0.4483113,0.08117069,0.3819485,0.6798645,0.6572579,0.4147358,0.3032812,0.5810593,0.1941711,0.5301288,0.5828623,0.6446019,0.9880485,0.3494447,0.2399787,0.4469847,0.5700042,0.4801665,0.309257,0.1452486,0.5671952,0.7667444,0.4910328,0.6468195,0.6672809,0.6518147,0.5299707,0.2168725,0.1008549,0.6666311,0.399025,0.1032213,0.3012761,0.501417,0.3285643
0.4469847,0.5700042,0.4801665,0.309257,0.1452486,0.5671952,0.7667444,0.4910328,0.6468195,0.6672809,0.6518147,0.5299707,0.2168725,0.1008549,0.6666311,0.399025,0.1032213,0.3012761,0.501417,0.3285643,0.4887474,0.4623919,0.6070739,0.8786969,0.7125616,0.861336,0.4678833,0.6703969,0.4904503,0.5559393,0.4111346,0.5312083,0.5195742,0.5108729,0.3324149,0.8914602,0.2370507,0.5605368,0.3456189,0.2718247,0.9034808,0.3067204,0.3623865,0.5289749,0.2696947,0.3779673
0.4678833,0.6703969,0.4904503,0.5559393,0.4111346,0.5312083,0.5195742,0.5108729,0.3324149,0.8914602,0.2370507,0.5605368,0.3456189,0.2718247,0.9034808,0.3067204,0.3623865,0.5289749,0.2696947,0.3779673,0.5765088,0.5565729,0.5429528,0.8914931,0.5118384,0.3056466,0.5417322,0.410331,0.6264875,0.8785357,0.3155145,0.3385708,0.7614165,0.6966488,0.5368465,0.674572,0.2368935,0.3284008,0.383688,0.2593937,0.6042834,0.2561521,0.2577443,0.6136258,0.1913994,0.5915802
0.5417322,0.410331,0.6264875,0.8785357,0.3155145,0.3385708,0.7614165,0.6966488,0.5368465,0.674572,0.2368935,0.3284008,0.383688,0.2593937,0.6042834,0.2561521,0.2577443,0.6136258,0.1913994,0.5915802,0.5171661,0.469388,0.4770544,0.06323092,0.02975764,0.2402593,0.6045119,0.7771914,0.4090763,0.6625436,0.4566972,0.3608092,0.4451839,0.7189748,0.4989283,0.6521825,0.1970267,0.3085645,0.1502428,0.3313274,0.5701792,0.3421762,0.613529,0.4601331,0.5590057,0.7158401
0.6045119,0.7771914,0.4090763,0.6625436,0.4566972,0.3608092,0.4451839,0.7189748,0.4989283,0.6521825,0.1970267,0.3085645,0.1502428,0.3313274,0.5701792,0.3421762,0.613529,0.4601331,0.5590057,0.7158401,0.5762751,0.5167207,0.5173696,0.009656883,0.04621595,0.1027164,0.6093094,0.7273341,0.4548602,0.6498795,0.4667926,0.3683548,0.4260402,0.7543691,0.4650895,0.6892065,0.2234923,0.3432985,0.1698808,0.3658196,0.6118957,0.4187869,0.6167806,0.5213348,0.5421082,0.7520356
0.6093094,0.7273341,0.4548602,0.6498795,0.4667926,0.3683548,0.4260402,0.7543691,0.4650895,0.6892065,0.2234923,0.3432985,0.1698808,0.3658196,0.6118957,0.4187869,0.6167806,0.5213348,0.5421082,0.7520356,0.5300093,0.4952601,0.5682321,0.9893144,0.7659841,0.8731999,0.4312539,0.793493,0.4688399,0.8182714,0.7609448,0.1439775,0.6961595,0.8026575,0.3236195,0.5831132,0.4688154,0.6921702,0.3097517,0.5456452,0.3423757,0.502122,0.7641733,0.5183755,0.424011,0.4630597
0.4312539,0.793493,0.4688399,0.8182714,0.7609448,0.1439775,0.6961595,0.8026575,0.3236195,0.5831132,0.4688154,0.6921702,0.3097517,0.5456452,0.3423757,0.502122,0.7641733,0.5183755,0.424011,0.4630597,0.5894069,0.4280512,0.4881637,0.9990081,0.4497181,0.9598165,0.3370154,0.9027528,0.4326438,0.6447661,0.6213281,0.3676709,0.5219927,0.5256926,0.09495147,0.8511401,0.4842753,0.3506293,0.6037872,0.5366582,0.41285,0.3948537,0.6742475,0.7118214,0.02807963,0.2530716
0.3370154,0.9027528,0.4326438,0.6447661,0.6213281,0.3676709,0.5219927,0.5256926,0.09495147,0.8511401,0.4842753,0.3506293,0.6037872,0.5366582,0.41285,0.3948537,0.6742475,0.7118214,0.02807963,0.2530716,0.4511572,0.4988481,0.4897247,0.1309926,0.3756237,0.3816768,0.5572135,0.7310259,0.8054854,0.8471197,0.5181523,0.6470736,0.4159535,0.6564689,0.4185601,0.997757,0.5882943,0.2747529,0.6334967,0.2664564,0.2239596,0.2473491,0.5345456,0.578081,0.406174,0.09066769
0.5572135,0.7310259,0.8054854,0.8471197,0.5181523,0.6470736,0.4159535,0.6564689,0.4185601,0.997757,0.5882943,0.2747529,0.6334967,0.2664564,0.2239596,0.2473491,0.5345456,0.578081,0.406174,0.09066769,0.5337608,0.4209768,0.5155571,0.09295571,0.4365432,0.2508402,0.3721381,0.8086334,0.9743434,0.5262517,0.480002,0.433123,0.7939827,0.5128825,0.4366201,0.6206555,0.3241929,0.2388933,0.6530136,0.3259686,0.5632012,0.6042746,0.3777995,0.4010945,0.4413972,0.3521724
0.3721381,0.8086334,0.9743434,0.5262517,0.480002,0.433123,0.7939827,0.5128825,0.4366201,0.6206555,0.3241929,0.2388933,0.6530136,0.3259686,0.5632012,0.6042746,0.3777995,0.4010945,0.4413972,0.3521724,0.5589762,0.5116199,0.6073661,0.9798985,0.2801169,0.03135037,0.5309421,0.4934925,0.6317518,0.2472994,0.7032748,0.4633866,0.4946657,0.7710738,0.4490151,0.2241294,0.6046427,0.1372408,0.7669007,0.481692,0.6430351,0.6400127,0.4193888,0.5603439,0.7014973,0.3632971
