I1,I2,I3,I4,I5,I6,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.4627001,0.4670924,0.600333,0.03165668,0.449019,0.7580406,0.4305423,0.4032892,0.6052495,0.4991453,0.4214475,0.3239696,0.6006281,0.4022686,0.6719804,0.7112454,0.4324424,0.2679032,0.282997,0.3404022,0.7480652,0.3048353,0.4404289,0.2793848,0.4314508,0.2780424
0.5109982,0.5102965,0.6478273,0.9504161,0.9560581,0.09412203,0.3295939,0.3132817,0.7115737,0.5264567,0.3625126,0.6249789,0.5395804,0.2517919,0.4377722,0.4694507,0.4836239,0.3891568,0.2916594,0.629175,0.3726286,0.6248432,0.3285829,0.6565577,0.4956463,0.3784622
0.4866692,0.5470057,0.4776124,0.03854343,0.02772519,0.6894683,0.4077156,0.3949801,0.3072959,0.353592,0.3512427,0.2637203,0.5292946,0.4712639,0.4563597,0.3436506,0.715777,0.3936445,0.6007691,0.3567674,0.6297247,0.7864079,0.6146343,0.2883147,0.3515878,0.6888704
0.6010991,0.5618805,0.4869621,0.9339129,0.6965328,0.2509371,0.3210862,0.6073732,0.5663706,0.2952232,0.5273981,0.2935057,0.2538574,0.7155025,0.3891359,0.5862758,0.5261047,0.2813875,0.3086744,0.4919767,0.3451653,0.5840974,0.3790199,0.4632027,0.7694115,0.5105084
0.4922828,0.6017227,0.4964517,0.9789681,0.714179,0.5523831,0.2706272,0.5916578,0.2619553,0.604014,0.5188723,0.3577253,0.6117173,0.248814,0.2441425,0.3115442,0.1516336,0.2197225,0.579436,0.315422,0.4719044,0.4970313,0.5105729,0.3538367,0.712721,0.6098097
0.5658008,0.5377947,0.6317953,0.1298721,0.5527529,0.6504551,0.6621209,0.4376367,0.6954083,0.5361906,0.3099457,0.5239186,0.4920287,0.7187071,0.7613932,0.6917971,0.7819043,0.3644792,0.7361291,0.6092813,0.491546,0.3478847,0.2801296,0.6857313,0.5588672,0.6059194
0.5251145,0.5030489,0.526625,0.9504633,0.5457619,0.06383167,0.2907967,0.2034588,0.2645324,0.3065005,0.6135567,0.7219082,0.6276007,0.1780069,0.7982731,0.2231063,0.1908393,0.4262428,0.6162017,0.2982365,0.2903542,0.5813917,0.2178962,0.2867989,0.4032848,0.3117397
0.5208095,0.5055999,0.531186,0.8192452,0.5959097,0.5453687,0.6986923,0.6634206,0.5297346,0.5733997,0.6445091,0.3509707,0.7226494,0.6760125,0.5757616,0.7824889,0.3777211,0.624809,0.3804945,0.4437806,0.2244146,0.2066157,0.3440859,0.3936104,0.2259288,0.329868
0.6192462,0.4720625,0.4996421,0.01061716,0.8730035,0.5262573,0.5685436,0.6439416,0.4281253,0.6326373,0.5914941,0.664632,0.3595143,0.6275489,0.3007028,0.5960707,0.5727968,0.7446977,0.6519117,0.6422123,0.3062692,0.4278318,0.5151904,0.3940037,0.6100822,0.5633388
0.5589172,0.5333363,0.5344497,0.8726867,0.02552601,0.230785,0.6637728,0.8297411,0.5982358,0.5370542,0.1863872,0.4152115,0.3891489,0.2443749,0.6321779,0.5091137,0.5964752,0.3233335,0.828733,0.5124566,0.5737805,0.5111727,0.2831765,0.8128378,0.4287902,0.575837
0.5949435,0.6206092,0.4858802,0.1678774,0.1537937,0.9021478,0.3014286,0.3251288,0.804552,0.4013987,0.2658488,0.5195606,0.7608079,0.2135818,0.2670172,0.6126732,0.3591603,0.6322112,0.5202566,0.3174316,0.6967449,0.5052249,0.6593977,0.4335559,0.3111845,0.6745594
0.5902854,0.4702846,0.563647,0.7571961,0.4755081,0.9021846,0.4082543,0.4590837,0.6328278,0.3137752,0.2174508,0.5024396,0.2519687,0.7522969,0.5027675,0.2744722,0.2664202,0.5807807,0.4678432,0.5332785,0.4177564,0.6821779,0.3811517,0.2665597,0.3877073,0.3700994
0.5600712,0.5774896,0.4600484,0.9960397,0.68409,0.1403766,0.5632284,0.7139627,0.2756912,0.6322724,0.5857725,0.302606,0.6983668,0.2767036,0.5859491,0.3175418,0.2249935,0.5515198,0.5639114,0.4951286,0.399931,0.3078939,0.2620444,0.6102473,0.6488976,0.3554784
0.5158195,0.4723522,0.6151568,0.2004003,0.8664647,0.4967348,0.527435,0.7437149,0.4922199,0.5950128,0.3883966,0.388238,0.3262016,0.5298045,0.4025557,0.3787802,0.7454907,0.4226187,0.5336488,0.2545457,0.564589,0.4487707,0.6040411,0.5461213,0.4831668,0.4425729
0.6249863,0.5171721,0.4878077,0.07749788,0.3682552,0.9647986,0.3795577,0.2934679,0.2668365,0.4190478,0.3108728,0.66447,0.5156807,0.6885481,0.3649818,0.3293731,0.2593593,0.7410222,0.3931728,0.4196195,0.5889278,0.3143924,0.7734044,0.3681542,0.4739589,0.2216826
0.6250215,0.4827981,0.5494299,0.1652726,0.8284167,0.1134484,0.8497866,0.2235633,0.650173,0.3651994,0.5595886,0.2959236,0.5931839,0.5578241,0.399717,0.1974391,0.3906328,0.6522973,0.5720362,0.3720742,0.7223622,0.5261357,0.6091943,0.4387369,0.7137456,0.6095694
0.46891,0.55074,0.6132549,0.1081635,0.2393853,0.2095077,0.5503538,0.3323876,0.60427,0.3956609,0.3526462,0.3467904,0.4798477,0.2945242,0.5708516,0.476177,0.6846116,0.2783709,0.3470743,0.3939549,0.6363641,0.5943813,0.6557798,0.5543407,0.2276855,0.363838
0.4859319,0.6254267,0.5123852,0.9734001,0.3725186,0.7510623,0.7673478,0.3998499,0.2069413,0.4889198,0.5487417,0.4604717,0.4072807,0.509479,0.6975169,0.430649,0.4829991,0.2225785,0.7484186,0.3180914,0.653781,0.5535148,0.6220993,0.6901485,0.5792341,0.52924
0.5051386,0.6287026,0.492331,0.8213379,0.9235399,0.9373045,0.465804,0.7471544,0.6501038,0.5749952,0.4395951,0.4317685,0.7202678,0.7111799,0.6653576,0.6590815,0.3714757,0.7067198,0.4486073,0.586777,0.6917926,0.3714735,0.3970855,0.6476034,0.5421095,0.5812076
0.4937814,0.5381524,0.4834776,0.1460326,0.6073874,0.1987697,0.2332655,0.4532442,0.2530971,0.4972897,0.7145711,0.2116294,0.3238984,0.5765038,0.7620703,0.404592,0.6204419,0.4917441,0.7591432,0.7866173,0.3968675,0.2492263,0.4470087,0.2379868,0.4414157,0.4965072
0.5348515,0.5501232,0.496081,0.8781449,0.6925176,0.7650787,0.3385405,0.218582,0.3329011,0.5226204,0.2073063,0.3830638,0.3428403,0.3485464,0.3925443,0.3010005,0.1940175,0.6629647,0.3508681,0.4692115,0.2013476,0.5666525,0.6585451,0.7564282,0.2762457,0.6023099
0.546429,0.5657844,0.4445036,0.0944094,0.6237747,0.980207,0.4508395,0.7046452,0.5651042,0.3729225,0.6896188,0.3306343,0.7054388,0.5517525,0.4371587,0.6400305,0.3924468,0.1845867,0.8089827,0.2492798,0.390104,0.3966573,0.3231041,0.8311245,0.7735936,0.4221734
0.3990971,0.4916192,0.4735028,0.8465458,0.7581267,0.3583914,0.7124921,0.362325,0.3672659,0.5231743,0.2246533,0.5327215,0.5708208,0.5554522,0.2656778,0.7185311,0.5832641,0.6425084,0.3705992,0.5335407,0.6190364,0.6870955,0.4182473,0.3722617,0.6241219,0.3474873
0.541402,0.5172363,0.4836245,0.8186357,0.1212596,0.0342432,0.6046965,0.3841151,0.5526695,0.5307463,0.4348375,0.4058497,0.5892618,0.2816687,0.3608695,0.4556558,0.8222828,0.264233,0.6596922,0.6464491,0.6784019,0.4368261,0.5529389,0.3148671,0.4309556,0.6682313
0.6202848,0.4571605,0.522376,0.9922696,0.2853114,0.9323835,0.6513208,0.4162306,0.6121584,0.3724886,0.345421,0.6035066,0.6108928,0.2136213,0.6293545,0.3950887,0.5063623,0.5464918,0.4711266,0.4743384,0.7899045,0.6207632,0.3771918,0.2026405,0.7624121,0.5030095
0.4689508,0.6030496,0.509767,0.01960508,0.9891967,0.2998559,0.6914937,0.5356423,0.4591069,0.4763685,0.3855469,0.5485217,0.5889317,0.4747025,0.7342124,0.2318883,0.3357826,0.4601107,0.2907776,0.71914,0.5829308,0.5838571,0.5974206,0.2788521,0.4026059,0.2753604
0.5468929,0.5436393,0.5842475,0.1797551,0.5102136,0.1504058,0.5446703,0.5681944,0.5531818,0.4041274,0.5043213,0.5254108,0.764641,0.6819944,0.3847314,0.6373113,0.4709605,0.6745108,0.4465736,0.4723182,0.3316949,0.5615575,0.3458755,0.7629803,0.2349501,0.4782775
0.469463,0.4967127,0.4336683,0.7712654,0.07569559,0.05410716,0.7862137,0.6695738,0.7833943,0.7558255,0.6556058,0.8049831,0.650158,0.2983189,0.7855166,0.4206961,0.7631887,0.4395117,0.6337715,0.7098526,0.7927186,0.3722196,0.4056764,0.7303988,0.408304,0.2851052
0.548239,0.4306528,0.5097669,0.1234756,0.6440131,0.3897265,0.6463442,0.58186,0.5419979,0.3555406,0.7886856,0.3559003,0.4223453,0.3081605,0.6127066,0.2420738,0.4209302,0.2845611,0.4586008,0.7018924,0.2765167,0.4299102,0.5485103,0.5841154,0.7940491,0.2765364
0.4216321,0.4185876,0.4742619,0.007896005,0.5428472,0.5148445,0.4236839,0.7021145,0.3124449,0.7865123,0.4711573,0.641742,0.5081125,0.3744325,0.7222633,0.5331546,0.5517119,0.1905082,0.52968,0.2379318,0.5967921,0.5295387,0.6812968,0.2324523,0.5317103,0.6113465
0.5656136,0.5747687,0.5951009,0.1664235,0.5141628,0.7007048,0.4195076,0.6167007,0.4333588,0.3724098,0.2568046,0.6681811,0.319824,0.5797628,0.25693,0.7304159,0.7075935,0.7233855,0.4178694,0.448216,0.6411008,0.4580534,0.770501,0.5219958,0.6555133,0.6862902
0.4500275,0.5702193,0.5522712,0.0468242,0.3537581,0.147987,0.7019265,0.4396984,0.4072517,0.5178226,0.5512169,0.5687449,0.60104,0.291234,0.8003057,0.1968082,0.6221874,0.4276847,0.3539849,0.5774666,0.4498639,0.4360243,0.2931394,0.4990405,0.1779263,0.4650239
0.4388449,0.5530416,0.4978375,0.9299641,0.1095426,0.6493013,0.307962,0.6288421,0.3650991,0.4864344,0.7146244,0.5106769,0.3788696,0.2573436,0.7458257,0.4150796,0.3134814,0.4606903,0.6565021,0.2755145,0.7494271,0.3060053,0.2884293,0.3472088,0.4777518,0.4217182
0.4474867,0.4823536,0.5320656,0.1511892,0.3354563,0.8091075,0.4693703,0.7158937,0.6345289,0.3142916,0.705379,0.3832435,0.7139872,0.4563619,0.5171436,0.3608201,0.497658,0.3037178,0.5001984,0.4692669,0.7709979,0.4900652,0.7115406,0.3825343,0.7100356,0.7000043
0.5485958,0.4829952,0.6229041,0.1069103,0.08345547,0.002284219,0.6987052,0.3653689,0.520624,0.7022002,0.4134102,0.6598198,0.49796,0.5324104,0.6522664,0.39725,0.2190394,0.7458619,0.3571768,0.4155576,0.6925873,0.5836115,0.3749841,0.7981073,0.2683586,0.7167853
0.4507262,0.4964788,0.465599,0.007790241,0.8385925,0.4971091,0.2343692,0.6940916,0.2813251,0.3782733,0.2874772,0.1955516,0.6723497,0.4175424,0.2296015,0.6885672,0.2847644,0.7436225,0.6702935,0.6452973,0.6241906,0.285868,0.7540086,0.3793996,0.5514677,0.3513456
0.4916418,0.6648979,0.4365773,0.0559898,0.7555603,0.4186742,0.1801386,0.6081647,0.3527632,0.5377894,0.7088837,0.3835653,0.3844477,0.2114614,0.3897425,0.3903531,0.4966099,0.7733561,0.3958818,0.5751345,0.3626146,0.5141118,0.2934617,0.2873816,0.5859841,0.534394
0.4362915,0.4655684,0.5898052,0.09200512,0.5830995,0.3127562,0.4643107,0.2711653,0.497832,0.3447173,0.5844445,0.314062,0.4113559,0.3377528,0.6043361,0.296183,0.5760168,0.708823,0.342669,0.5403497,0.2428566,0.6759039,0.4484826,0.673359,0.3840075,0.7045906
0.454423,0.6113266,0.5818859,0.04640357,0.4500178,0.885555,0.2410465,0.3685329,0.4106779,0.4663396,0.2523193,0.6093579,0.4303571,0.6378729,0.5320569,0.5165253,0.7372706,0.4393482,0.746534,0.7968059,0.2774525,0.3064095,0.5103381,0.3953469,0.4270933,0.7168252
0.4122063,0.4346414,0.4391266,0.9767932,0.3837944,0.596643,0.3858932,0.633761,0.3961957,0.513859,0.4599472,0.5607833,0.5892913,0.4338558,0.4407156,0.8190221,0.6128955,0.6341128,0.7613904,0.3479914,0.5418529,0.5290285,0.4532606,0.4788823,0.3220055,0.7413452
0.5463071,0.5167787,0.4546359,0.1057308,0.4558037,0.7417603,0.5658129,0.2529441,0.7623961,0.7506557,0.7279531,0.7437491,0.552143,0.6256582,0.5755942,0.4705981,0.28815,0.6249732,0.3609894,0.6895729,0.5174327,0.5616732,0.604143,0.6035285,0.6643727,0.4656374
0.3872817,0.605713,0.4505773,0.02496913,0.2526277,0.2973221,0.4291868,0.526285,0.3717674,0.5075908,0.4494655,0.6207933,0.6961799,0.2896864,0.4160018,0.5635407,0.3595414,0.5871539,0.3652256,0.6371515,0.3191974,0.2369756,0.6865056,0.6761881,0.3086765,0.2965566
0.461352,0.40391,0.5346429,0.2340793,0.4859298,0.02707995,0.6690317,0.5735313,0.2259594,0.2606409,0.6411377,0.4361457,0.4594638,0.4758427,0.5203665,0.2908569,0.5047054,0.2903859,0.468431,0.2903153,0.3959309,0.6303927,0.3736546,0.5236773,0.4015754,0.6411181
0.552741,0.463368,0.4797495,0.1244323,0.4787878,0.007169074,0.5730391,0.3658368,0.5029877,0.3606825,0.3065084,0.7943686,0.8061588,0.255015,0.3023433,0.4588595,0.5419886,0.6457167,0.740827,0.3780487,0.5037392,0.3649244,0.6131974,0.3534942,0.7542273,0.3994771
0.5290428,0.6204799,0.4992533,0.01894507,0.01924836,0.8397592,0.5158312,0.4626588,0.3499289,0.3321518,0.5077178,0.297245,0.2424057,0.6060709,0.2233561,0.3771238,0.5823427,0.6853552,0.3300231,0.1793688,0.7157204,0.7550099,0.625755,0.4365979,0.7228984,0.486851
0.5808013,0.4766495,0.5192882,0.9711075,0.2826056,0.3306732,0.6229745,0.5780181,0.5577733,0.2150136,0.3964321,0.4356333,0.6266708,0.2928047,0.4366706,0.2629733,0.1889672,0.4478546,0.5825999,0.8186218,0.4983858,0.7598071,0.6978555,0.1743168,0.8364904,0.6277266
0.4375927,0.6053342,0.4689669,0.02454193,0.9672939,0.9197175,0.7652746,0.3917166,0.5765944,0.5168903,0.4037889,0.2814392,0.2840488,0.7192256,0.3700038,0.4147989,0.4115894,0.6790652,0.2821286,0.5090352,0.6521538,0.5347907,0.5586937,0.2482037,0.6877697,0.3676525
0.5219575,0.5724158,0.4575797,0.888039,0.04293249,0.8694338,0.3353735,0.2761392,0.6996136,0.3829424,0.2905927,0.5136104,0.3575223,0.5695795,0.3374186,0.5430236,0.3280457,0.3150371,0.4321958,0.2669938,0.4993269,0.3042285,0.5353975,0.7183588,0.3501769,0.2775903
0.4836231,0.431517,0.5068923,0.1353682,0.5336441,0.6902462,0.548108,0.2660279,0.6904169,0.5767382,0.6235614,0.3223668,0.5726138,0.7284794,0.4711826,0.7226105,0.4102494,0.4099081,0.2828307,0.1622314,0.596982,0.5490028,0.3582753,0.2638916,0.4314416,0.320444
0.5666389,0.5255852,0.3661253,0.8946268,0.140521,0.0597553,0.508017,0.2350318,0.4585167,0.232726,0.2574198,0.5346487,0.397708,0.7369559,0.4043601,0.3810534,0.3908181,0.5718123,0.3550963,0.3803599,0.7166284,0.5056766,0.4674225,0.4956847,0.284826,0.6472353
0.4924377,0.6013519,0.5228271,0.990248,0.2952259,0.7074386,0.7675359,0.3541139,0.5630147,0.4789244,0.278158,0.48349,0.2391458,0.341508,0.573555,0.2674076,0.6838539,0.6489232,0.8363257,0.5735816,0.1886892,0.7286351,0.4030341,0.5031416,0.3810009,0.4093429
0.4825949,0.3740324,0.4995442,0.7884953,0.2636028,0.8055667,0.6256416,0.3714811,0.7677115,0.3200098,0.771163,0.2900324,0.4898403,0.2657281,0.8041573,0.5842262,0.5356316,0.6173714,0.3266624,0.4204386,0.2715413,0.489089,0.5809395,0.3567691,0.5967895,0.6477618
0.4908417,0.4995289,0.4842545,0.8938434,0.8689547,0.3108513,0.6252468,0.5860168,0.5285218,0.6021208,0.6668389,0.4814797,0.501123,0.3430696,0.6864306,0.3560371,0.6493126,0.3427768,0.2995798,0.4516078,0.5482204,0.449992,0.6563402,0.474009,0.2171537,0.3259721
0.3892566,0.4399255,0.5894717,0.8746722,0.03229618,0.3386748,0.5242633,0.5312963,0.4174875,0.2109235,0.4362705,0.3018739,0.6401799,0.4666849,0.7850012,0.777983,0.3715964,0.2689542,0.2703691,0.5933818,0.3689616,0.6850207,0.6070063,0.2716281,0.4869309,0.4722854
0.486144,0.6895993,0.3725543,0.05171971,0.596064,0.3422691,0.5684478,0.5755008,0.7988721,0.4097256,0.6439698,0.4260927,0.3605222,0.5415866,0.4794357,0.7700779,0.7487122,0.7797852,0.3436527,0.6833782,0.6562871,0.4598964,0.5578997,0.2291898,0.1940553,0.5461652
0.4444392,0.5142329,0.471601,0.8275206,0.0005046199,0.4850205,0.7977437,0.2554173,0.5056489,0.5858825,0.4884021,0.5846559,0.4184947,0.5606773,0.2562464,0.6850263,0.372261,0.5362762,0.50631,0.4064528,0.4761137,0.7566087,0.646968,0.5824611,0.3312933,0.5111846
0.5862577,0.4052541,0.5528262,0.9027594,0.779076,0.8418269,0.4377249,0.2810242,0.2764186,0.5044445,0.7382665,0.2339035,0.4770063,0.6334276,0.6951083,0.2742282,0.3750552,0.3469105,0.5219905,0.6590644,0.4423981,0.5969056,0.3789881,0.5784121,0.3860285,0.3167683
0.5842131,0.5146605,0.4913003,0.9918175,0.04022533,0.7981348,0.3469489,0.4323467,0.6588596,0.5469385,0.520596,0.2680655,0.5800207,0.5732191,0.7128727,0.3152742,0.4514992,0.2073862,0.5179493,0.4663378,0.4480673,0.6111878,0.3684036,0.7731825,0.429299,0.2140234
0.448663,0.5588115,0.5011479,0.005661149,0.3377956,0.6248633,0.3836765,0.5297877,0.4899355,0.4833499,0.4337277,0.6687212,0.2048738,0.4832659,0.1914908,0.3621046,0.5197563,0.3003297,0.546726,0.4721726,0.7619441,0.2139174,0.4497806,0.3624202,0.2136146,0.38642
0.4148892,0.6328034,0.5586867,0.9965567,0.3548383,0.004431489,0.3532988,0.3245814,0.1786545,0.65997,0.4591145,0.7878092,0.4890356,0.6433898,0.3860207,0.5438718,0.3971878,0.4624386,0.470871,0.7477232,0.4332319,0.5280558,0.474097,0.3037991,0.6144164,0.5205395
0.4145604,0.5061039,0.3345389,0.8880333,0.645035,0.2602564,0.2911506,0.566978,0.2913515,0.2042448,0.3893338,0.4144512,0.6835254,0.662471,0.4195783,0.5903616,0.344073,0.4537844,0.6217096,0.3348838,0.5146172,0.3055312,0.504999,0.3138849,0.5111573,0.5790877
0.3989731,0.4899005,0.3808072,0.09581373,0.604093,0.5470687,0.2301795,0.4353733,0.2539603,0.5835091,0.6059021,0.767605,0.2876664,0.4145428,0.6107521,0.6951227,0.4998143,0.4331089,0.3961736,0.4456499,0.3491117,0.2497268,0.5486358,0.2600715,0.548266,0.3789737
0.5027903,0.432086,0.5000308,0.9316531,0.3339937,0.03091663,0.3819466,0.288488,0.70508,0.2989057,0.5328244,0.5086556,0.4741289,0.2493122,0.2218365,0.477461,0.4174448,0.5308297,0.2429671,0.566799,0.3399846,0.7136955,0.503312,0.7053712,0.3499961,0.2078235
0.3927108,0.4947773,0.5422066,0.04976693,0.6044217,0.8190219,0.7490645,0.2544635,0.3159604,0.6172834,0.3909501,0.4733944,0.4130647,0.6420948,0.3734748,0.752618,0.5998307,0.372301,0.5164214,0.6189187,0.5680271,0.6400118,0.3573927,0.5682873,0.5039323,0.5946299
0.528369,0.5845299,0.5720224,0.1271803,0.6252359,0.1674178,0.6952718,0.5876859,0.8288274,0.5849126,0.6512591,0.3114571,0.6362395,0.6829721,0.6854931,0.7694104,0.325955,0.7841095,0.3211817,0.8225324,0.3982986,0.2944011,0.8018748,0.577153,0.6598191,0.3984532
0.5218047,0.6056096,0.4415118,0.9220591,0.8519917,0.9341292,0.518645,0.4392435,0.3733703,0.6316895,0.3071487,0.6249312,0.4629476,0.4063411,0.8106354,0.6220614,0.7718155,0.1735141,0.3627387,0.4154292,0.8037995,0.5159461,0.5782739,0.458584,0.3656298,0.5378898
0.4558463,0.5746441,0.5340813,0.9359647,0.9181392,0.6203912,0.4552317,0.5174966,0.8068544,0.5318689,0.6793445,0.2380212,0.7735675,0.5030574,0.7642725,0.5981808,0.4449343,0.2340688,0.4679792,0.4949135,0.7320447,0.3167776,0.6169497,0.2732168,0.6559702,0.5734285
0.4513621,0.5004869,0.4425989,0.08967675,0.5347341,0.09782646,0.4834715,0.6151906,0.3019671,0.5706728,0.3210558,0.3580159,0.5428016,0.5669007,0.4711488,0.4779275,0.2427988,0.2901947,0.6316977,0.2870326,0.7352058,0.6365508,0.3021944,0.3290645,0.468973,0.3700318
0.4790996,0.5355647,0.476259,0.84784,0.3806717,0.7720703,0.4644365,0.7227351,0.3062048,0.5809587,0.6767492,0.5582571,0.4703355,0.3533313,0.7726046,0.2473382,0.3573965,0.2749606,0.3363377,0.6952917,0.7345116,0.5785493,0.8070774,0.4562215,0.8141136,0.7822
0.5625665,0.5271187,0.4928242,0.8167255,0.3895566,0.1479344,0.3044783,0.4944723,0.3438067,0.5362176,0.2920909,0.5631303,0.4600707,0.2303343,0.294277,0.8004404,0.312646,0.7922635,0.4035998,0.5313833,0.7548532,0.5429781,0.5404073,0.6645492,0.4342246,0.2733888
0.50412,0.5260763,0.5305061,0.1882325,0.5962632,0.1578654,0.3340237,0.3548889,0.4494776,0.4482994,0.553281,0.2774807,0.4925497,0.4379671,0.5986192,0.4978023,0.7169564,0.2195528,0.388418,0.5322044,0.6996912,0.4550577,0.6136256,0.4495996,0.3174222,0.3791375
0.4780041,0.5094063,0.4984752,0.8583504,0.7484273,0.390114,0.5363464,0.6497106,0.2216617,0.3858819,0.3993714,0.6896841,0.3881244,0.6174251,0.3301752,0.8052686,0.4726425,0.6570425,0.7336228,0.679975,0.355359,0.7424918,0.2734645,0.8162405,0.8378182,0.2175197
0.4406057,0.5094502,0.5368128,0.9967352,0.03123373,0.3197125,0.3002856,0.7332192,0.385423,0.5938526,0.6758315,0.3019676,0.6464817,0.1622501,0.3503907,0.6675913,0.5538663,0.3401089,0.6678607,0.4441854,0.5442667,0.3881737,0.7852378,0.3941948,0.2703943,0.2634224
0.5129141,0.6362194,0.5185864,0.9575531,0.6349766,0.003975676,0.442718,0.3204159,0.4413594,0.6871331,0.4053744,0.5516865,0.3946059,0.5427225,0.385867,0.7349002,0.6999161,0.5491599,0.6688445,0.3446527,0.5900299,0.2744105,0.5254655,0.5539504,0.505384,0.6238067
0.518236,0.4729991,0.5444971,0.8159824,0.0421255,0.739307,0.6742943,0.8079731,0.451322,0.3534218,0.539999,0.4929287,0.3329763,0.5689778,0.8194968,0.3762572,0.7317282,0.2729471,0.6403379,0.4992419,0.4198969,0.5909394,0.5885783,0.2374024,0.6676603,0.6774017
0.5784458,0.6095187,0.4674719,0.05411626,0.205998,0.6739516,0.3870763,0.4219992,0.4939148,0.4827536,0.4192413,0.6111193,0.6804733,0.4254257,0.7808405,0.4849349,0.4738784,0.4404051,0.5692459,0.4136725,0.6609913,0.6606314,0.6209331,0.2874272,0.3960606,0.2895159
0.4180874,0.4806514,0.3818524,0.1302886,0.1249493,0.5478726,0.7183669,0.3932509,0.7411683,0.5655236,0.5099791,0.5924702,0.41439,0.2701504,0.6760833,0.2501167,0.5977702,0.5647671,0.4971804,0.7336797,0.6423553,0.4572301,0.397932,0.3268591,0.3228263,0.5529791
0.3628371,0.4068558,0.5083393,0.9317224,0.4043098,0.2148625,0.4645921,0.6703667,0.3417999,0.772221,0.5663738,0.4524004,0.8074452,0.5208294,0.1893698,0.5328543,0.430878,0.5639791,0.5227259,0.244827,0.7482887,0.8054168,0.3010466,0.4999833,0.5212926,0.4224706
0.5591508,0.6020387,0.5740107,0.938689,0.3341836,0.8622631,0.5348922,0.5825673,0.5059173,0.386844,0.5593845,0.7311026,0.5960526,0.4447325,0.671362,0.7198861,0.3318588,0.347969,0.6139147,0.8111857,0.2307308,0.4216425,0.6771978,0.8014758,0.3610362,0.5735334
0.479856,0.6097057,0.4603701,0.8456302,0.7077051,0.4039858,0.5404121,0.4996414,0.2440095,0.414454,0.457044,0.6943409,0.7255685,0.5019518,0.5629895,0.5593385,0.7537028,0.3977894,0.522268,0.2466587,0.4075521,0.3947662,0.3013963,0.7246602,0.5270993,0.2451266
0.5292557,0.4839465,0.5579771,0.9499477,0.4620122,0.6690674,0.7055944,0.2908247,0.6233482,0.5950398,0.761219,0.4732502,0.766027,0.2318762,0.675132,0.6558313,0.6083793,0.3333915,0.6701588,0.7041482,0.4535868,0.6949475,0.373972,0.2738614,0.3449636,0.5689059
0.6373069,0.5849943,0.5292299,0.9099019,0.6150392,0.4500259,0.6997589,0.34615,0.3865837,0.3618081,0.4832222,0.4757918,0.5410428,0.4006794,0.2235586,0.2801186,0.7226163,0.3992089,0.700114,0.7475712,0.4607574,0.1822731,0.7339147,0.1946618,0.5380939,0.7519339
0.5906271,0.583438,0.5404847,0.8659783,0.1621314,0.999316,0.5534596,0.6732619,0.622032,0.3455895,0.7614446,0.5429662,0.5237646,0.7132105,0.3767597,0.4474051,0.433699,0.5132573,0.6066625,0.5997748,0.3013673,0.728326,0.2361619,0.4395083,0.3578307,0.2698341
0.4253477,0.6057391,0.4922427,0.9543292,0.8086466,0.189385,0.6431661,0.6733052,0.1997995,0.4913908,0.4370373,0.3584571,0.3258131,0.293736,0.7739573,0.705848,0.2129074,0.2493087,0.479626,0.4511746,0.3767673,0.2258383,0.3845784,0.6609471,0.441074,0.5706717
0.4624992,0.5016561,0.4408893,0.09522026,0.4317717,0.3514804,0.2485013,0.4866185,0.2314325,0.7050176,0.5381216,0.5142674,0.3551599,0.7471735,0.231099,0.2518302,0.4501435,0.2818596,0.4219806,0.3082691,0.4962208,0.2901132,0.7640198,0.211855,0.3687696,0.7217062
